,a_img,a_embedding,b_img,b_embedding,genuine,a_img_reconstructed,a_embedding_reconstructed,b_img_reconstructed,b_embedding_reconstructed,a_img_pemiu,a_embedding_pemiu,b_img_pemiu,b_embedding_pemiu,a_embedding_pemiu_reconstructed,cos_sim_a_b,cos_sim_a_pemiu_a_pemiu_reconstructed,cos_sim_scipy_a_b,cos_sim_a_b_normalized,cos_sim_a_pemiu_a_pemiu_reconstructed_normalized,cos_sim_scipy_a_b_normalized
3968,../data/lfw_align/Catriona_Le_May_Doan/Catriona_Le_May_Doan_0001.png,../data/features_cleaner/Catriona_Le_May_Doan_0001.npy,../data/lfw_align/Phil_Mickelson/Phil_Mickelson_0001.png,../data/features_cleaner/Phil_Mickelson_0001.npy,False,sample_images/Catriona_Le_May_Doan_0001_reconstructed.png,sample_images_embeddings/Catriona_Le_May_Doan_0001_reconstructed.npy,sample_images/Phil_Mickelson_0001_reconstructed.png,sample_images_embeddings/Phil_Mickelson_0001_reconstructed.npy,sample_images_lfw_pemiu/Catriona_Le_May_Doan_0001_pemiu.png,../data/lfw_embeddings_pemiu/Catriona_Le_May_Doan_0001.npy,sample_images_lfw_pemiu/Phil_Mickelson_0001_pemiu.png,../data/lfw_embeddings_pemiu/Phil_Mickelson_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1868/Catriona_Le_May_Doan_0001.npy,-0.0456754695611378,0.4599934498027475,-0.046,0.15611823538880135,0.5750198313658532,0.15584939086706662
3969,../data/lfw_align/Charlie_Deane/Charlie_Deane_0001.png,../data/features_cleaner/Charlie_Deane_0001.npy,../data/lfw_align/Queen_Silvia/Queen_Silvia_0001.png,../data/features_cleaner/Queen_Silvia_0001.npy,False,sample_images/Charlie_Deane_0001_reconstructed.png,sample_images_embeddings/Charlie_Deane_0001_reconstructed.npy,sample_images/Queen_Silvia_0001_reconstructed.png,sample_images_embeddings/Queen_Silvia_0001_reconstructed.npy,sample_images_lfw_pemiu/Charlie_Deane_0001_pemiu.png,../data/lfw_embeddings_pemiu/Charlie_Deane_0001.npy,sample_images_lfw_pemiu/Queen_Silvia_0001_pemiu.png,../data/lfw_embeddings_pemiu/Queen_Silvia_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1869/Charlie_Deane_0001.npy,0.04418185207590748,0.43335061316446843,0.044,0.23055701143881674,0.5529486176492365,0.2304063632144307
3970,../data/lfw_align/Charlotte_Church/Charlotte_Church_0001.png,../data/features_cleaner/Charlotte_Church_0001.npy,../data/lfw_align/Kaoru_Hasuike/Kaoru_Hasuike_0001.png,../data/features_cleaner/Kaoru_Hasuike_0001.npy,False,sample_images/Charlotte_Church_0001_reconstructed.png,sample_images_embeddings/Charlotte_Church_0001_reconstructed.npy,sample_images/Kaoru_Hasuike_0001_reconstructed.png,sample_images_embeddings/Kaoru_Hasuike_0001_reconstructed.npy,sample_images_lfw_pemiu/Charlotte_Church_0001_pemiu.png,../data/lfw_embeddings_pemiu/Charlotte_Church_0001.npy,sample_images_lfw_pemiu/Kaoru_Hasuike_0001_pemiu.png,../data/lfw_embeddings_pemiu/Kaoru_Hasuike_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1870/Charlotte_Church_0001.npy,0.053490872627799765,0.01700201189822404,0.053,0.2382687046373554,0.20804093818844652,0.23786206044916708
3971,../data/lfw_align/Charlotte_Church/Charlotte_Church_0001.png,../data/features_cleaner/Charlotte_Church_0001.npy,../data/lfw_align/Sourav_Ganguly/Sourav_Ganguly_0001.png,../data/features_cleaner/Sourav_Ganguly_0001.npy,False,sample_images/Charlotte_Church_0001_reconstructed.png,sample_images_embeddings/Charlotte_Church_0001_reconstructed.npy,sample_images/Sourav_Ganguly_0001_reconstructed.png,sample_images_embeddings/Sourav_Ganguly_0001_reconstructed.npy,sample_images_lfw_pemiu/Charlotte_Church_0001_pemiu.png,../data/lfw_embeddings_pemiu/Charlotte_Church_0001.npy,sample_images_lfw_pemiu/Sourav_Ganguly_0001_pemiu.png,../data/lfw_embeddings_pemiu/Sourav_Ganguly_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1871/Charlotte_Church_0001.npy,0.07593710417009845,0.48115066940420675,0.076,0.25686340535292973,0.5925467006633323,0.2569155089379379
3972,../data/lfw_align/Cheryl_Hines/Cheryl_Hines_0001.png,../data/features_cleaner/Cheryl_Hines_0001.npy,../data/lfw_align/Du_Qinglin/Du_Qinglin_0001.png,../data/features_cleaner/Du_Qinglin_0001.npy,False,sample_images/Cheryl_Hines_0001_reconstructed.png,sample_images_embeddings/Cheryl_Hines_0001_reconstructed.npy,sample_images/Du_Qinglin_0001_reconstructed.png,sample_images_embeddings/Du_Qinglin_0001_reconstructed.npy,sample_images_lfw_pemiu/Cheryl_Hines_0001_pemiu.png,../data/lfw_embeddings_pemiu/Cheryl_Hines_0001.npy,sample_images_lfw_pemiu/Du_Qinglin_0001_pemiu.png,../data/lfw_embeddings_pemiu/Du_Qinglin_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1872/Cheryl_Hines_0001.npy,-0.037220749825849185,0.012016467902716954,-0.037,0.16312221656111942,0.2039108596794511,0.16330508810180303
3973,../data/lfw_align/Cheryl_Hines/Cheryl_Hines_0001.png,../data/features_cleaner/Cheryl_Hines_0001.npy,../data/lfw_align/Lane_Odom/Lane_Odom_0001.png,../data/features_cleaner/Lane_Odom_0001.npy,False,sample_images/Cheryl_Hines_0001_reconstructed.png,sample_images_embeddings/Cheryl_Hines_0001_reconstructed.npy,sample_images/Lane_Odom_0001_reconstructed.png,sample_images_embeddings/Lane_Odom_0001_reconstructed.npy,sample_images_lfw_pemiu/Cheryl_Hines_0001_pemiu.png,../data/lfw_embeddings_pemiu/Cheryl_Hines_0001.npy,sample_images_lfw_pemiu/Lane_Odom_0001_pemiu.png,../data/lfw_embeddings_pemiu/Lane_Odom_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1873/Cheryl_Hines_0001.npy,-0.08631130380648785,0.4260574459257586,-0.086,0.12245507127610541,0.5469068791143343,0.12271295871268258
3974,../data/lfw_align/Chin-Hui_Tsao/Chin-Hui_Tsao_0001.png,../data/features_cleaner/Chin-Hui_Tsao_0001.npy,../data/lfw_align/Rosemarie_Stack/Rosemarie_Stack_0001.png,../data/features_cleaner/Rosemarie_Stack_0001.npy,False,sample_images/Chin-Hui_Tsao_0001_reconstructed.png,sample_images_embeddings/Chin-Hui_Tsao_0001_reconstructed.npy,sample_images/Rosemarie_Stack_0001_reconstructed.png,sample_images_embeddings/Rosemarie_Stack_0001_reconstructed.npy,sample_images_lfw_pemiu/Chin-Hui_Tsao_0001_pemiu.png,../data/lfw_embeddings_pemiu/Chin-Hui_Tsao_0001.npy,sample_images_lfw_pemiu/Rosemarie_Stack_0001_pemiu.png,../data/lfw_embeddings_pemiu/Rosemarie_Stack_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1874/Chin-Hui_Tsao_0001.npy,0.059757273072526325,0.42920165984756475,0.06,0.24345985846707746,0.5495115798968043,0.2436609360761843
3975,../data/lfw_align/Choi_Sung-hong/Choi_Sung-hong_0004.png,../data/features_cleaner/Choi_Sung-hong_0004.npy,../data/lfw_align/Debra_Messing/Debra_Messing_0001.png,../data/features_cleaner/Debra_Messing_0001.npy,False,sample_images/Choi_Sung-hong_0004_reconstructed.png,sample_images_embeddings/Choi_Sung-hong_0004_reconstructed.npy,sample_images/Debra_Messing_0001_reconstructed.png,sample_images_embeddings/Debra_Messing_0001_reconstructed.npy,sample_images_lfw_pemiu/Choi_Sung-hong_0004_pemiu.png,../data/lfw_embeddings_pemiu/Choi_Sung-hong_0004.npy,sample_images_lfw_pemiu/Debra_Messing_0001_pemiu.png,../data/lfw_embeddings_pemiu/Debra_Messing_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1875/Choi_Sung-hong_0004.npy,0.10776236343686868,0.0001775827874552537,0.108,0.2832277939651551,0.1941033993443157,0.2834246546614452
3976,../data/lfw_align/Choi_Sung-hong/Choi_Sung-hong_0004.png,../data/features_cleaner/Choi_Sung-hong_0004.npy,../data/lfw_align/Frederique_van_der_Wal/Frederique_van_der_Wal_0001.png,../data/features_cleaner/Frederique_van_der_Wal_0001.npy,False,sample_images/Choi_Sung-hong_0004_reconstructed.png,sample_images_embeddings/Choi_Sung-hong_0004_reconstructed.npy,sample_images/Frederique_van_der_Wal_0001_reconstructed.png,sample_images_embeddings/Frederique_van_der_Wal_0001_reconstructed.npy,sample_images_lfw_pemiu/Choi_Sung-hong_0004_pemiu.png,../data/lfw_embeddings_pemiu/Choi_Sung-hong_0004.npy,sample_images_lfw_pemiu/Frederique_van_der_Wal_0001_pemiu.png,../data/lfw_embeddings_pemiu/Frederique_van_der_Wal_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1876/Choi_Sung-hong_0004.npy,-0.04420206411088085,0.44885659571325354,-0.044,0.15733882038225983,0.5657939411171085,0.1575062124747858
3977,../data/lfw_align/Chris_Penn/Chris_Penn_0001.png,../data/features_cleaner/Chris_Penn_0001.npy,../data/lfw_align/Phil_Bennett/Phil_Bennett_0001.png,../data/features_cleaner/Phil_Bennett_0001.npy,False,sample_images/Chris_Penn_0001_reconstructed.png,sample_images_embeddings/Chris_Penn_0001_reconstructed.npy,sample_images/Phil_Bennett_0001_reconstructed.png,sample_images_embeddings/Phil_Bennett_0001_reconstructed.npy,sample_images_lfw_pemiu/Chris_Penn_0001_pemiu.png,../data/lfw_embeddings_pemiu/Chris_Penn_0001.npy,sample_images_lfw_pemiu/Phil_Bennett_0001_pemiu.png,../data/lfw_embeddings_pemiu/Phil_Bennett_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1877/Chris_Penn_0001.npy,-0.09480744108444657,0.07665044411666143,-0.095,0.11541677936397012,0.25745434387148713,0.11525726147794617
3978,../data/lfw_align/Chris_Penn/Chris_Penn_0001.png,../data/features_cleaner/Chris_Penn_0001.npy,../data/lfw_align/Taoufik_Mathlouthi/Taoufik_Mathlouthi_0001.png,../data/features_cleaner/Taoufik_Mathlouthi_0001.npy,False,sample_images/Chris_Penn_0001_reconstructed.png,sample_images_embeddings/Chris_Penn_0001_reconstructed.npy,sample_images/Taoufik_Mathlouthi_0001_reconstructed.png,sample_images_embeddings/Taoufik_Mathlouthi_0001_reconstructed.npy,sample_images_lfw_pemiu/Chris_Penn_0001_pemiu.png,../data/lfw_embeddings_pemiu/Chris_Penn_0001.npy,sample_images_lfw_pemiu/Taoufik_Mathlouthi_0001_pemiu.png,../data/lfw_embeddings_pemiu/Taoufik_Mathlouthi_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1878/Chris_Penn_0001.npy,0.02493248298502575,0.014595691862062787,0.025,0.21461062611644927,0.2060475166729467,0.21466655794109826
3979,../data/lfw_align/Christian_Lirette/Christian_Lirette_0001.png,../data/features_cleaner/Christian_Lirette_0001.npy,../data/lfw_align/Sargis_Sargsian/Sargis_Sargsian_0001.png,../data/features_cleaner/Sargis_Sargsian_0001.npy,False,sample_images/Christian_Lirette_0001_reconstructed.png,sample_images_embeddings/Christian_Lirette_0001_reconstructed.npy,sample_images/Sargis_Sargsian_0001_reconstructed.png,sample_images_embeddings/Sargis_Sargsian_0001_reconstructed.npy,sample_images_lfw_pemiu/Christian_Lirette_0001_pemiu.png,../data/lfw_embeddings_pemiu/Christian_Lirette_0001.npy,sample_images_lfw_pemiu/Sargis_Sargsian_0001_pemiu.png,../data/lfw_embeddings_pemiu/Sargis_Sargsian_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1879/Christian_Lirette_0001.npy,0.028520043814932554,-0.10977301833131212,0.029,0.21758260026744758,0.10301913348667127,0.21798020115653668
3980,../data/lfw_align/Christina_Aguilera/Christina_Aguilera_0002.png,../data/features_cleaner/Christina_Aguilera_0002.npy,../data/lfw_align/Joshua_Harapko/Joshua_Harapko_0001.png,../data/features_cleaner/Joshua_Harapko_0001.npy,False,sample_images/Christina_Aguilera_0002_reconstructed.png,sample_images_embeddings/Christina_Aguilera_0002_reconstructed.npy,sample_images/Joshua_Harapko_0001_reconstructed.png,sample_images_embeddings/Joshua_Harapko_0001_reconstructed.npy,sample_images_lfw_pemiu/Christina_Aguilera_0002_pemiu.png,../data/lfw_embeddings_pemiu/Christina_Aguilera_0002.npy,sample_images_lfw_pemiu/Joshua_Harapko_0001_pemiu.png,../data/lfw_embeddings_pemiu/Joshua_Harapko_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1880/Christina_Aguilera_0002.npy,-0.05124613212213309,0.42919919317571376,-0.051,0.15150343833861668,0.5495095364791934,0.1517073368477686
3981,../data/lfw_align/Christina_Aguilera/Christina_Aguilera_0004.png,../data/features_cleaner/Christina_Aguilera_0004.npy,../data/lfw_align/Jerry_Falwell/Jerry_Falwell_0002.png,../data/features_cleaner/Jerry_Falwell_0002.npy,False,sample_images/Christina_Aguilera_0004_reconstructed.png,sample_images_embeddings/Christina_Aguilera_0004_reconstructed.npy,sample_images/Jerry_Falwell_0002_reconstructed.png,sample_images_embeddings/Jerry_Falwell_0002_reconstructed.npy,sample_images_lfw_pemiu/Christina_Aguilera_0004_pemiu.png,../data/lfw_embeddings_pemiu/Christina_Aguilera_0004.npy,sample_images_lfw_pemiu/Jerry_Falwell_0002_pemiu.png,../data/lfw_embeddings_pemiu/Jerry_Falwell_0002.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1881/Christina_Aguilera_0004.npy,-0.027230077341237058,0.41134347723219994,-0.027,0.17139859758519496,0.5347176684809384,0.17158919614039903
3982,../data/lfw_align/Christopher_Amolsch/Christopher_Amolsch_0001.png,../data/features_cleaner/Christopher_Amolsch_0001.npy,../data/lfw_align/Steve_Pagliuca/Steve_Pagliuca_0001.png,../data/features_cleaner/Steve_Pagliuca_0001.npy,False,sample_images/Christopher_Amolsch_0001_reconstructed.png,sample_images_embeddings/Christopher_Amolsch_0001_reconstructed.npy,sample_images/Steve_Pagliuca_0001_reconstructed.png,sample_images_embeddings/Steve_Pagliuca_0001_reconstructed.npy,sample_images_lfw_pemiu/Christopher_Amolsch_0001_pemiu.png,../data/lfw_embeddings_pemiu/Christopher_Amolsch_0001.npy,sample_images_lfw_pemiu/Steve_Pagliuca_0001_pemiu.png,../data/lfw_embeddings_pemiu/Steve_Pagliuca_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1882/Christopher_Amolsch_0001.npy,0.010211185163091399,0.43472672268744195,0.01,0.20241534395392402,0.5540886016453618,0.20224039588320425
3983,../data/lfw_align/Christopher_Matero/Christopher_Matero_0001.png,../data/features_cleaner/Christopher_Matero_0001.npy,../data/lfw_align/Valery_Giscard_dEstaing/Valery_Giscard_dEstaing_0001.png,../data/features_cleaner/Valery_Giscard_dEstaing_0001.npy,False,sample_images/Christopher_Matero_0001_reconstructed.png,sample_images_embeddings/Christopher_Matero_0001_reconstructed.npy,sample_images/Valery_Giscard_dEstaing_0001_reconstructed.png,sample_images_embeddings/Valery_Giscard_dEstaing_0001_reconstructed.npy,sample_images_lfw_pemiu/Christopher_Matero_0001_pemiu.png,../data/lfw_embeddings_pemiu/Christopher_Matero_0001.npy,sample_images_lfw_pemiu/Valery_Giscard_dEstaing_0001_pemiu.png,../data/lfw_embeddings_pemiu/Valery_Giscard_dEstaing_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1883/Christopher_Matero_0001.npy,0.040567156810159904,0.45407475368977573,0.041,0.2275625588280113,0.5701167195611057,0.2279211308028519
3984,../data/lfw_align/Claudine_Farrell/Claudine_Farrell_0001.png,../data/features_cleaner/Claudine_Farrell_0001.npy,../data/lfw_align/Mike_Miller/Mike_Miller_0002.png,../data/features_cleaner/Mike_Miller_0002.npy,False,sample_images/Claudine_Farrell_0001_reconstructed.png,sample_images_embeddings/Claudine_Farrell_0001_reconstructed.npy,sample_images/Mike_Miller_0002_reconstructed.png,sample_images_embeddings/Mike_Miller_0002_reconstructed.npy,sample_images_lfw_pemiu/Claudine_Farrell_0001_pemiu.png,../data/lfw_embeddings_pemiu/Claudine_Farrell_0001.npy,sample_images_lfw_pemiu/Mike_Miller_0002_pemiu.png,../data/lfw_embeddings_pemiu/Mike_Miller_0002.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1884/Claudine_Farrell_0001.npy,-0.029127602015873607,0.4539945842394588,-0.029,0.16982666764413587,0.5700503063223236,0.16993237453267981
3985,../data/lfw_align/Clive_Woodward/Clive_Woodward_0001.png,../data/features_cleaner/Clive_Woodward_0001.npy,../data/lfw_align/Douglas_Faneuil/Douglas_Faneuil_0001.png,../data/features_cleaner/Douglas_Faneuil_0001.npy,False,sample_images/Clive_Woodward_0001_reconstructed.png,sample_images_embeddings/Clive_Woodward_0001_reconstructed.npy,sample_images/Douglas_Faneuil_0001_reconstructed.png,sample_images_embeddings/Douglas_Faneuil_0001_reconstructed.npy,sample_images_lfw_pemiu/Clive_Woodward_0001_pemiu.png,../data/lfw_embeddings_pemiu/Clive_Woodward_0001.npy,sample_images_lfw_pemiu/Douglas_Faneuil_0001_pemiu.png,../data/lfw_embeddings_pemiu/Douglas_Faneuil_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1885/Clive_Woodward_0001.npy,-0.0730332617819627,0.05097731509707842,-0.073,0.13345474474332386,0.23618644642278314,0.1334822991628574
3986,../data/lfw_align/Clive_Woodward/Clive_Woodward_0001.png,../data/features_cleaner/Clive_Woodward_0001.npy,../data/lfw_align/Jose_Sarney/Jose_Sarney_0002.png,../data/features_cleaner/Jose_Sarney_0002.npy,False,sample_images/Clive_Woodward_0001_reconstructed.png,sample_images_embeddings/Clive_Woodward_0001_reconstructed.npy,sample_images/Jose_Sarney_0002_reconstructed.png,sample_images_embeddings/Jose_Sarney_0002_reconstructed.npy,sample_images_lfw_pemiu/Clive_Woodward_0001_pemiu.png,../data/lfw_embeddings_pemiu/Clive_Woodward_0001.npy,sample_images_lfw_pemiu/Jose_Sarney_0002_pemiu.png,../data/lfw_embeddings_pemiu/Jose_Sarney_0002.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1886/Clive_Woodward_0001.npy,0.0529013410001858,0.44011001975583613,0.053,0.23778033026782303,0.5585481830972053,0.23786206044916708
3987,../data/lfw_align/Coretta_Scott_King/Coretta_Scott_King_0001.png,../data/features_cleaner/Coretta_Scott_King_0001.npy,../data/lfw_align/Robert_Torricelli/Robert_Torricelli_0001.png,../data/features_cleaner/Robert_Torricelli_0001.npy,False,sample_images/Coretta_Scott_King_0001_reconstructed.png,sample_images_embeddings/Coretta_Scott_King_0001_reconstructed.npy,sample_images/Robert_Torricelli_0001_reconstructed.png,sample_images_embeddings/Robert_Torricelli_0001_reconstructed.npy,sample_images_lfw_pemiu/Coretta_Scott_King_0001_pemiu.png,../data/lfw_embeddings_pemiu/Coretta_Scott_King_0001.npy,sample_images_lfw_pemiu/Robert_Torricelli_0001_pemiu.png,../data/lfw_embeddings_pemiu/Robert_Torricelli_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1887/Coretta_Scott_King_0001.npy,-0.006762920336853406,0.42701161875092647,-0.007,0.18835381157191708,0.5476973261914526,0.18815741221759105
3988,../data/lfw_align/Cori_Enghusen/Cori_Enghusen_0001.png,../data/features_cleaner/Cori_Enghusen_0001.npy,../data/lfw_align/Ernie_Stewart/Ernie_Stewart_0001.png,../data/features_cleaner/Ernie_Stewart_0001.npy,False,sample_images/Cori_Enghusen_0001_reconstructed.png,sample_images_embeddings/Cori_Enghusen_0001_reconstructed.npy,sample_images/Ernie_Stewart_0001_reconstructed.png,sample_images_embeddings/Ernie_Stewart_0001_reconstructed.npy,sample_images_lfw_pemiu/Cori_Enghusen_0001_pemiu.png,../data/lfw_embeddings_pemiu/Cori_Enghusen_0001.npy,sample_images_lfw_pemiu/Ernie_Stewart_0001_pemiu.png,../data/lfw_embeddings_pemiu/Ernie_Stewart_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1888/Cori_Enghusen_0001.npy,-0.10995116914557866,0.42319027032321893,-0.11,0.10287155142741648,0.5445316798686278,0.10283109942005215
3989,../data/lfw_align/Courtney_Love/Courtney_Love_0001.png,../data/features_cleaner/Courtney_Love_0001.npy,../data/lfw_align/Jennifer_Aniston/Jennifer_Aniston_0003.png,../data/features_cleaner/Jennifer_Aniston_0003.npy,False,sample_images/Courtney_Love_0001_reconstructed.png,sample_images_embeddings/Courtney_Love_0001_reconstructed.npy,sample_images/Jennifer_Aniston_0003_reconstructed.png,sample_images_embeddings/Jennifer_Aniston_0003_reconstructed.npy,sample_images_lfw_pemiu/Courtney_Love_0001_pemiu.png,../data/lfw_embeddings_pemiu/Courtney_Love_0001.npy,sample_images_lfw_pemiu/Jennifer_Aniston_0003_pemiu.png,../data/lfw_embeddings_pemiu/Jennifer_Aniston_0003.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1889/Courtney_Love_0001.npy,-0.12342241742337567,0.027334186537645168,-0.123,0.0917118238126144,0.21660022328710715,0.09206175896987734
3990,../data/lfw_align/Courtney_Love/Courtney_Love_0001.png,../data/features_cleaner/Courtney_Love_0001.npy,../data/lfw_align/Ruben_Sierra/Ruben_Sierra_0001.png,../data/features_cleaner/Ruben_Sierra_0001.npy,False,sample_images/Courtney_Love_0001_reconstructed.png,sample_images_embeddings/Courtney_Love_0001_reconstructed.npy,sample_images/Ruben_Sierra_0001_reconstructed.png,sample_images_embeddings/Ruben_Sierra_0001_reconstructed.npy,sample_images_lfw_pemiu/Courtney_Love_0001_pemiu.png,../data/lfw_embeddings_pemiu/Courtney_Love_0001.npy,sample_images_lfw_pemiu/Ruben_Sierra_0001_pemiu.png,../data/lfw_embeddings_pemiu/Ruben_Sierra_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1890/Courtney_Love_0001.npy,0.041543404189983216,0.39993842568407456,0.042,0.22837129270469655,0.5252696005598957,0.2287495416067115
3991,../data/lfw_align/Craig_Burley/Craig_Burley_0001.png,../data/features_cleaner/Craig_Burley_0001.npy,../data/lfw_align/Stanley_McChrystal/Stanley_McChrystal_0003.png,../data/features_cleaner/Stanley_McChrystal_0003.npy,False,sample_images/Craig_Burley_0001_reconstructed.png,sample_images_embeddings/Craig_Burley_0001_reconstructed.npy,sample_images/Stanley_McChrystal_0003_reconstructed.png,sample_images_embeddings/Stanley_McChrystal_0003_reconstructed.npy,sample_images_lfw_pemiu/Craig_Burley_0001_pemiu.png,../data/lfw_embeddings_pemiu/Craig_Burley_0001.npy,sample_images_lfw_pemiu/Stanley_McChrystal_0003_pemiu.png,../data/lfw_embeddings_pemiu/Stanley_McChrystal_0003.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1891/Craig_Burley_0001.npy,0.03155884444412684,0.05520073005364813,0.032,0.22009997553944746,0.23968516900198772,0.2204654335681155
3992,../data/lfw_align/Daniel_Coats/Daniel_Coats_0001.png,../data/features_cleaner/Daniel_Coats_0001.npy,../data/lfw_align/Kathryn_Grayson/Kathryn_Grayson_0001.png,../data/features_cleaner/Kathryn_Grayson_0001.npy,False,sample_images/Daniel_Coats_0001_reconstructed.png,sample_images_embeddings/Daniel_Coats_0001_reconstructed.npy,sample_images/Kathryn_Grayson_0001_reconstructed.png,sample_images_embeddings/Kathryn_Grayson_0001_reconstructed.npy,sample_images_lfw_pemiu/Daniel_Coats_0001_pemiu.png,../data/lfw_embeddings_pemiu/Daniel_Coats_0001.npy,sample_images_lfw_pemiu/Kathryn_Grayson_0001_pemiu.png,../data/lfw_embeddings_pemiu/Kathryn_Grayson_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1892/Daniel_Coats_0001.npy,-0.0402248297238745,0.4280938698138114,-0.04,0.1606336043179378,0.5485938746644351,0.16081985569022422
3993,../data/lfw_align/Daniel_Day-Lewis/Daniel_Day-Lewis_0003.png,../data/features_cleaner/Daniel_Day-Lewis_0003.npy,../data/lfw_align/Scott_Yates/Scott_Yates_0001.png,../data/features_cleaner/Scott_Yates_0001.npy,False,sample_images/Daniel_Day-Lewis_0003_reconstructed.png,sample_images_embeddings/Daniel_Day-Lewis_0003_reconstructed.npy,sample_images/Scott_Yates_0001_reconstructed.png,sample_images_embeddings/Scott_Yates_0001_reconstructed.npy,sample_images_lfw_pemiu/Daniel_Day-Lewis_0003_pemiu.png,../data/lfw_embeddings_pemiu/Daniel_Day-Lewis_0003.npy,sample_images_lfw_pemiu/Scott_Yates_0001_pemiu.png,../data/lfw_embeddings_pemiu/Scott_Yates_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1893/Daniel_Day-Lewis_0003.npy,-0.024642856025433785,0.4458428596724122,-0.025,0.17354187967518225,0.5632973296208945,0.17324601774811824
3994,../data/lfw_align/Daniela_Hantuchova/Daniela_Hantuchova_0001.png,../data/features_cleaner/Daniela_Hantuchova_0001.npy,../data/lfw_align/Jan_Peter_Balkenende/Jan_Peter_Balkenende_0001.png,../data/features_cleaner/Jan_Peter_Balkenende_0001.npy,False,sample_images/Daniela_Hantuchova_0001_reconstructed.png,sample_images_embeddings/Daniela_Hantuchova_0001_reconstructed.npy,sample_images/Jan_Peter_Balkenende_0001_reconstructed.png,sample_images_embeddings/Jan_Peter_Balkenende_0001_reconstructed.npy,sample_images_lfw_pemiu/Daniela_Hantuchova_0001_pemiu.png,../data/lfw_embeddings_pemiu/Daniela_Hantuchova_0001.npy,sample_images_lfw_pemiu/Jan_Peter_Balkenende_0001_pemiu.png,../data/lfw_embeddings_pemiu/Jan_Peter_Balkenende_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1894/Daniela_Hantuchova_0001.npy,0.06495174537071488,0.435540917342408,0.065,0.24776301543924628,0.5547630892939804,0.24780299009548232
3995,../data/lfw_align/Danny_Green/Danny_Green_0001.png,../data/features_cleaner/Danny_Green_0001.npy,../data/lfw_align/Rodrigo_Rato/Rodrigo_Rato_0001.png,../data/features_cleaner/Rodrigo_Rato_0001.npy,False,sample_images/Danny_Green_0001_reconstructed.png,sample_images_embeddings/Danny_Green_0001_reconstructed.npy,sample_images/Rodrigo_Rato_0001_reconstructed.png,sample_images_embeddings/Rodrigo_Rato_0001_reconstructed.npy,sample_images_lfw_pemiu/Danny_Green_0001_pemiu.png,../data/lfw_embeddings_pemiu/Danny_Green_0001.npy,sample_images_lfw_pemiu/Rodrigo_Rato_0001_pemiu.png,../data/lfw_embeddings_pemiu/Rodrigo_Rato_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1895/Danny_Green_0001.npy,0.01169549710847916,0.4609292529698407,0.012,0.2036449640057811,0.5757950608197593,0.20389721749092346
3996,../data/lfw_align/Darin_Erstad/Darin_Erstad_0001.png,../data/features_cleaner/Darin_Erstad_0001.npy,../data/lfw_align/Steve_Fehr/Steve_Fehr_0001.png,../data/features_cleaner/Steve_Fehr_0001.npy,False,sample_images/Darin_Erstad_0001_reconstructed.png,sample_images_embeddings/Darin_Erstad_0001_reconstructed.npy,sample_images/Steve_Fehr_0001_reconstructed.png,sample_images_embeddings/Steve_Fehr_0001_reconstructed.npy,sample_images_lfw_pemiu/Darin_Erstad_0001_pemiu.png,../data/lfw_embeddings_pemiu/Darin_Erstad_0001.npy,sample_images_lfw_pemiu/Steve_Fehr_0001_pemiu.png,../data/lfw_embeddings_pemiu/Steve_Fehr_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/1896/Darin_Erstad_0001.npy,0.07959199347968278,0.434665508961258,0.08,0.2598911551439004,0.5540378915332466,0.26022915215337633
